lat,long,aptos_por_local,local_de_votacao,zona_eleitoral_nro,bairro,endereco,secoes_eleitorais,zona_eleitoral_nome,secao,PT,PMDB,PSDB,PSD
-46.573013,-23.550545,6603.0,EE. PROF. ASCENDINO REIS,253.0,TATUAPE,"RUA TUIUTI, 2865, São Paulo",Da 88ª à 102ª.,TATUAPÉ,1425.0,271.0,201.0,1163.0,280.0
-46.55822,-23.550461,3456.0,FACULDADE E COLÉGIO CARLOS DRUMMOND DE ANDRADE,253.0,VILA GOMES CARDIM,"RUA PROF. PEDREIRA DE FREITAS, 401, 415, São Paulo",474ª; 487ª; 496ª; 507ª; 520ª; 560ª; 575ª; 586ª; 604ª; 614ª; 622ª; 633ª; 643ª;,TATUAPÉ,7321.0,135.0,105.0,561.0,209.0
-46.543289,-23.550381,5506.0,ESCOLA SANTA MARINA,253.0,VILA CARRAO,"AVENIDA GUILHERME GIORGI, 430, São Paulo",Da 281ª à 292ª; 551ª; 589ª; 613ª; 627ª; 636ª; 647ª;,TATUAPÉ,7101.0,337.0,177.0,702.0,407.0
-46.694172,-23.550341,2595.0,EMEF. PROFº OLAVO PEZZOTTI,251.0,PINHEIROS,"RUA FRADIQUE COUTINHO, 2200, São Paulo",251ª; 258ª; 263ª; 266ª; 275ª; 285ª; 297ª;,PINHEIROS,1895.0,327.0,61.0,457.0,130.0
-46.486298,-23.549959,5074.0,EE. PROF. OCTACÍLIO DE CARVALHO LOPES,417.0,CONJUNTO HABITACIONAL PADRE JOSE DE ANCHIETA,"AV. WALDEMAR TIETZ, 850, São Paulo",Da 61ª à 73ª; 291ª; 298ª;,PARQUE DO CARMO,1460.0,600.0,200.0,486.0,231.0
-46.653419,-23.549851,7865.0,EE PROFESSORA MARINA CINTRA,1.0,CONSOLACAO,"RUA DA CONSOLAÇÃO, 1289, São Paulo",Da 210ª à 226ª; 356ª; 369ª; Da 372ª à 373ª;,BELA VISTA,5176.0,879.0,246.0,1140.0,373.0
-46.682136,-23.549824,4173.0,EE. PROFº ANTONIO ALVES CRUZ,251.0,JARDIM DAS BANDEIRAS,"RUA ALVES GUIMARÃES, 1511, São Paulo",Da 150ª à 158ª; 245ª; 291ª;,PINHEIROS,1922.0,386.0,128.0,962.0,179.0
-46.636658,-23.549751,7259.0,FECAP - SÃO FRANCISCO,1.0,SE,"LARGO SÃO FRANCISCO, 19, São Paulo",Da 345ª à 354ª; 357ª; 374ª; 385ª; 395ª; 422ª; 453ª; 455ª; 467ª; 473ª; 478ª;,BELA VISTA,7754.0,871.0,179.0,798.0,349.0
-46.636829,-23.549706,6208.0,USP - FACULDADE DE DIREITO,1.0,SE,"LARGO SÃO FRANCISCO, 95, São Paulo",Da 330ª à 344ª; 396ª; 415ª;,BELA VISTA,5866.0,718.0,135.0,700.0,314.0
-46.43685900000001,-23.5497,4187.0,EE. LUÍS VAZ DE CAMÕES,405.0,COHAB JOSÉ BONIFÁCIO,"RUA JOÃO PEDRO LUNA, 132, São Paulo",Da 150ª à 156ª; 195ª; 203ª; 222ª; 239ª; 270ª;,CONJUNTO JOSÉ BONIFÁCIO,2200.0,659.0,132.0,292.0,222.0
-46.455925,-23.549669,6289.0,EE. PROFA. APPARECIDA RAHAL,248.0,VILA CARMOSINA,"RUA FONTOURA XAVIER, 542, São Paulo",Da 162ª à 175ª; 496ª; 824ª;,ITAQUERA,3679.0,1006.0,252.0,598.0,428.0
-46.499329,-23.549662,4993.0,EE DEP. ASTOLFO ARAUJO,347.0,JARDIM MARINGA,"AVENIDA ITAQUERA,  2417, São Paulo",216ª; 223ª; 228ª; 232ª; 236ª; 242ª; Da 244ª à 246ª; 251ª; 254ª; 260ª; 262ª;,VILA MATILDE,3139.0,666.0,134.0,545.0,275.0
-46.48587,-23.549570000000006,2698.0,EMEI PEDRO BRASIL BANDECCHI,417.0,CONJUNTO HABITACIONAL PADRE JOSE DE ANCHIETA,"AV. WALDEMAR TIETZ, 950, São Paulo",Da 74ª à 80ª.,PARQUE DO CARMO,539.0,370.0,99.0,260.0,146.0
-46.647011,-23.54953,9422.0,EE CAETANO DE CAMPOS,1.0,CONSOLACAO,"RUA JOÃO GUIMARÃES ROSA, 111, São Paulo",Da 227ª à 251ª.,BELA VISTA,5975.0,935.0,276.0,1227.0,479.0
-46.650188,-23.54936,5345.0,PUC - FACULDADE DE CIÊNCIAS EXATAS E TECNOLOGIA,1.0,CONSOLACAO,"RUA MARQUÊS DE PARANAGUÁ, 111, São Paulo",Da 252ª à 259ª; 375ª; 383ª; 388ª; 408ª; 426ª; 448ª; 451ª;,BELA VISTA,4923.0,542.0,155.0,832.0,264.0
-46.41571,-23.5492,3838.0,EE. HUMBERTO DANTAS,353.0,VILA PRINCESA ISABEL,"RUA SERRA DO MAR,  50, São Paulo",Da 96ª à 105ª; 897ª;,GUAIANASES,1902.0,806.0,85.0,187.0,569.0
-46.39595,-23.548881,3700.0,CEU. JAMBEIRO,353.0,GUAIANAZES,"RUA JOSÉ PINHEIRO BORGES,  60, São Paulo",832ª; 834ª; 847ª; 852ª; 862ª; 869ª; 875ª; 891ª; 906ª; 917ª; 941ª; 962ª; 977ª;,GUAIANASES,11565.0,853.0,69.0,97.0,462.0
-46.570251,-23.54863,3138.0,COLÉGIO SÃO FRANCISCO,253.0,VILA GOMES CARDIM,"RUA EUCLIDES PACHECO, 478, São Paulo",514ª; 527ª; 530ª; 537ª; 539ª; 571ª; 581ª; 598ª; 609ª; 618ª; 630ª; 635ª; 644ª;,TATUAPÉ,7533.0,104.0,92.0,516.0,181.0
-46.545441,-23.548531,3941.0,EE. PROF. SALVADOR ROCCO,253.0,VILA CARRAO,"RUA RENATO RINALDI, 31, São Paulo",Da 293ª à 301ª; 475ª; 573ª;,TATUAPÉ,3721.0,272.0,79.0,436.0,163.0
-46.403061,-23.54838,4293.0,EMEF. MADRE JOANA ANGELICA DE JESUS,353.0,JARDIM SOARES,"RUA TORRE DE SANTIAGO, 425, São Paulo",Da 142ª à 153ª; 935ª;,GUAIANASES,2705.0,1040.0,84.0,256.0,541.0
-46.649841,-23.548309,3088.0,PUC COGEAE,1.0,CONSOLACAO,"RUA DA CONSOLAÇÃO, 881, São Paulo",462ª; 464ª; 466ª; 469ª; 471ª; 474ª; 476ª; 479ª; 490ª; 504ª;,BELA VISTA,4755.0,345.0,81.0,431.0,145.0
-46.615501,-23.548229,35.0,UNIDADE DE INTERNAÇÃO PROVISÓRIA,3.0,BRAS,"RUA CORONEL MURSA, 270, São Paulo",228ª.,SANTA IFIGÊNIA,228.0,2.0,0.0,0.0,0.0
-46.419128,-23.548109,3906.0,EE. PEDRO TAQUES,353.0,VILA PRINCESA ISABEL,"RUA COMANDANTE  CARLOS RUHL,  56, São Paulo",Da 70ª à 81ª.,GUAIANASES,906.0,730.0,83.0,223.0,629.0
-46.556152,-23.548077,5870.0,COLÉGIO SANTO ANTÔNIO DE LISBOA,253.0,CHACARA SANTO ANTONIO (ZONA LESTE),"RUA SANTA GERTRUDES, 152, São Paulo",Da 67ª à 73ª; Da 158ª à 164ª; 401ª; 411ª; 446ª;,TATUAPÉ,2875.0,277.0,197.0,959.0,256.0
-46.680119,-23.54796,5794.0,COLÉGIO NOTRE DAME,2.0,SUMARE,"RUA ALEGRETE, 168, São Paulo",Da 260ª à 270ª; 371ª; 428ª; 438ª; 441ª; 452ª;,PERDIZES,5045.0,528.0,153.0,1288.0,262.0
-46.451569,-23.547937,1829.0,EMEI VILA VERDE,248.0,VILA VERDE,"RUA ORLANDO FRATUCCELLI, 150, São Paulo",815ª; 827ª; 842ª; 847ª; 854ª; 870ª;,ITAQUERA,5055.0,199.0,43.0,122.0,121.0
-46.492321,-23.547752,3133.0,EE AUGUSTO BAILLOT,347.0,JARDIM SAO JOSE,"RUA SUSANA DACRE, 8, São Paulo",282ª; 299ª; 306ª; 325ª; 347ª; 365ª; 390ª; 414ª; 445ª; 464ª;,VILA MATILDE,3637.0,801.0,50.0,219.0,155.0
-46.480625,-23.547674,7072.0,EE. ANTONIO SYLVIO DA CUNHA BUENO,417.0,CONJUNTO HABITACIONAL PADRE MANOEL DA NOBREGA,"RUA ANDREA FELICIANI, 501, São Paulo",Da 124ª à 140ª; 294ª;,PARQUE DO CARMO,2538.0,921.0,276.0,607.0,328.0
-46.566009,-23.547443,6876.0,EE. PROF. JOÃO BORGES,253.0,VILA GOMES CARDIM,"RUA ITAPURA, 976, São Paulo",Da 103ª à 118ª; 482ª;,TATUAPÉ,2250.0,233.0,169.0,1150.0,282.0
-46.42675,-23.5474,7096.0,EE. PROF. FRANCISCO DE ASSIS PIRES CORRÊA,405.0,JARDIM SÃO PEDRO,"RUA SILVIANOPOLIS, 20, São Paulo",Da 20ª à 37ª; 276ª;,CONJUNTO JOSÉ BONIFÁCIO,789.0,1209.0,216.0,606.0,443.0
-46.499065,-23.547272,4194.0,EMEF.  ABRÃO DE MORAES,347.0,VILA NHOCUNE,"RUA ISAURA VERGUEIRO NAUFEL, 238, São Paulo",215ª; 220ª; 225ª; 234ª; 239ª; 250ª; 268ª; 277ª; 297ª; 323ª; 430ª;,VILA MATILDE,2978.0,597.0,115.0,423.0,223.0
-46.45446,-23.547171,3557.0,EE. PROF. THALES CASTANHO DE ANDRADE,248.0,VILA CARMOSINA,"RUA FONTOURA XAVIER, 851, São Paulo",Da 494ª à 495ª; 557ª; 571ª; 577ª; 678ª; 716ª; 811ª; 839ª;,ITAQUERA,5738.0,482.0,134.0,305.0,241.0
-46.438896,-23.547154000000006,1401.0,ETEC DE ITAQUERA,405.0,COHAB JOSÉ BONIFÁCIO,"RUA VIRGÍNIA FERNI, 400, São Paulo",228ª; 235ª; 244ª; 253ª; 260ª; 271ª;,CONJUNTO JOSÉ BONIFÁCIO,1491.0,175.0,56.0,89.0,99.0
-46.391296,-23.547003,3273.0,EE. DEPUTADO  PEDRO GERALDO DA COSTA,353.0,JARDIM FANGANIELLO,"RUA FRANCISCO CAPARA ,75   VIELA   11, São Paulo",605ª; 666ª; 692ª; 735ª; 797ª; 823ª; 853ª; 886ª; 922ª; 925ª;,GUAIANASES,7904.0,1231.0,45.0,94.0,290.0
-46.444801,-23.546921,3765.0,EE. PROF. ANÍSIO TEIXEIRA,248.0,JARDIM MORGANTI,"RUA RIO URUU, 9, São Paulo",539ª; 582ª; 612ª; 640ª; 683ª; 724ª; 782ª; 832ª; 836ª; 855ª; 885ª;,ITAQUERA,7970.0,443.0,216.0,257.0,279.0
-46.589882,-23.54686,4261.0,EE. GUERINO RASO,4.0,QUARTA PARADA,"RUA SERRA DA BOCAINA, 126, São Paulo",Da 246ª à 255ª; 329ª;,MOÓCA,2834.0,270.0,91.0,479.0,228.0
-46.531452,-23.546772,3563.0,EMEF GUIMARÃES ROSA,253.0,VILA NOVA MANCHESTER,"PRAÇA HAROLDO DALTRO, 466, São Paulo",Da 323ª à 330ª; 554ª; 580ª; 626ª;,TATUAPÉ,4372.0,214.0,142.0,430.0,255.0
-46.415043,-23.546589,2004.0,EMEI.  RODRIGUES DE ABREU,353.0,VILA PRINCESA ISABEL,"RUA JOÃO DOS REIS,  4, São Paulo",Da 106ª à 111ª; 934ª;,GUAIANASES,1585.0,420.0,40.0,109.0,296.0
-46.428742,-23.546358,7352.0,EMEF. BENEDITO CALIXTO,405.0,JARDIM SÃO PEDRO,"RUA LUÍS MEDEIROS DA SILVA, 130, São Paulo",Da 1ª à 19ª.,CONJUNTO JOSÉ BONIFÁCIO,190.0,1346.0,174.0,483.0,613.0
-46.652962,-23.546341,18185.0,MACKENZIE,1.0,HIGIENOPOLIS,"RUA ITAMBÉ, 135, São Paulo",Da 140ª à 180ª; 358ª; 389ª; 398ª; 400ª; 405ª; 412ª; 417ª; 419ª; 423ª; 428ª; 431ª; 435ª; 458ª;,BELA VISTA,11933.0,1467.0,489.0,3768.0,836.0
-46.504211,-23.546236,3715.0,COLÉGIO REINO DO ENSINO - IED,347.0,JARDIM SAO JOAO,"AVENIDA DOUTOR BERNARDINO BRITO FONSECA DE CARVALHO, 1549/1461, São Paulo",Da 169ª à 181ª.,VILA MATILDE,2275.0,310.0,116.0,381.0,152.0
-46.533291,-23.54623,1723.0,EMEI PROFª SUZANA EVANGELINA FELIPPE,253.0,VILA NOVA MANCHESTER,"PRAÇA HAROLDO DALTRO, S/N, São Paulo",433ª; 437ª; 484ª; 504ª; 553ª; 608ª;,TATUAPÉ,3019.0,103.0,66.0,218.0,119.0
-46.540733,-23.546148,4488.0,EE. CORONEL PEDRO ARBUES,253.0,VILA NOVA MANCHESTER,"RUA LUCINDA GOMES BARRETO, 605, São Paulo",Da 331ª à 337ª; 402ª; 420ª; 432ª; 435ª; 442ª; 548ª;,TATUAPÉ,5017.0,274.0,149.0,533.0,343.0
-46.415802,-23.546112,2872.0,EE. PROFª INES BREGA CORDEIRO,353.0,VILA PRINCESA ISABEL,"RUA CENTRALINA, 387, São Paulo",Da 349ª à 354ª; 612ª; 885ª;,GUAIANASES,3606.0,570.0,68.0,137.0,411.0
-46.7071,-23.545959,4229.0,EE. PROFº VICTOR OLIVA,251.0,VILA IDA,"RUA ALVILÂNDIA, 409, São Paulo",Da 159ª à 168ª; 305ª;,PINHEIROS,1940.0,269.0,101.0,1160.0,199.0
-46.752632,-23.54595,759.0,CEI EXTERNATO JAGUARÉ,374.0,JAGUARE,"RUA FLORESTO BANDECHI, 156, São Paulo",696ª; 699ª; 709ª; 725ª; 735ª;,RIO PEQUENO,3564.0,87.0,23.0,80.0,28.0
-46.702957,-23.54578,1990.0,COLÉGIO VERA CRUZ,251.0,JARDIM ATIBAIA,"PRAÇA PROFA. EMÍLIA BARBOSA DE LIMA, 51, São Paulo",246ª; 249ª; 261ª; 274ª; 315ª;,PINHEIROS,1345.0,279.0,46.0,476.0,66.0
-46.563766,-23.545666,3789.0,ETE. MARTIN LUTHER KING,253.0,VILA GOMES CARDIM,"RUA APUCARANA, 815, São Paulo",Da 165ª à 172ª; 509ª; 521ª;,TATUAPÉ,2378.0,165.0,115.0,678.0,146.0
-46.75108,-23.54541,4836.0,EE. HENRIQUE DUMONT VILLARES,374.0,JAGUARE,"AVENIDA PRESIDENTE ALTINO, 1131, São Paulo",Da 20ª à 31ª; 493ª; Da 545ª à 546ª;,RIO PEQUENO,1890.0,444.0,172.0,821.0,206.0
-46.65975200000001,-23.54534,1280.0,EMEI. MONTEIRO LOBATO,2.0,HIGIENOPOLIS,"RUA BAHIA, 257, São Paulo",379ª; 411ª; 423ª; 443ª;,PERDIZES,1656.0,82.0,43.0,345.0,54.0
-46.61911,-23.545104,6361.0,EE. PADRE ANCHIETA,3.0,BRAS,"RUA VISCONDE DE ABAETÉ, 154, São Paulo",Da 115ª à 128ª; 200ª; 202ª; 207ª; 209ª;,SANTA IFIGÊNIA,2519.0,559.0,151.0,478.0,452.0
-46.518795,-23.545034,1584.0,EMEI. MARIA LACERDA DE MOURA,347.0,VILA DALILA,"RUA FELIPE SALOMÃO , 136, São Paulo",Da 166ª à 168ª; 346ª;,VILA MATILDE,847.0,139.0,87.0,165.0,85.0
-46.420136,-23.544958,5115.0,EE. PROFª  ZIPORA RUBINSTEIN,353.0,VILA SOLANGE,"RUA IRMÃO DEODORO,  250, São Paulo",Da 154ª à 168ª; 932ª;,GUAIANASES,3347.0,1145.0,104.0,227.0,641.0
-46.662479,-23.544741,9086.0,FAAP - FUNDAÇÃO ARMANDO ÁLVARES PENTEADO,2.0,HIGIENOPOLIS,"RUA ALAGOAS, 903, São Paulo",Da 136ª à 152ª; 363ª; 385ª; 442ª; 455ª; 460ª; 488ª; 490ª; 492ª; 518ª;,PERDIZES,6541.0,494.0,302.0,2954.0,369.0
-46.566353,-23.544712,4663.0,CENTRO EDUCACIONAL SESI,253.0,VILA GOMES CARDIM,"RUA SERRA DE BRAGANÇA, 990, São Paulo",425ª; 427ª; 445ª; Da 457ª à 458ª; 462ª; 464ª; Da 468ª à 469ª; 490ª; 494ª; 503ª; 562ª;,TATUAPÉ,6124.0,259.0,156.0,830.0,237.0
-46.701462,-23.54471,2755.0,COLÉGIO SANTA CLARA,251.0,JARDIM ATIBAIA,"RUA BERNARDA LUIZ, 301, São Paulo",Da 218ª à 223ª; 304ª;,PINHEIROS,1627.0,213.0,79.0,826.0,123.0
-46.51001,-23.54467,6776.0,COLÉGIO DA POLÍCIA MILITAR - UNIDADE VILA TALARICO,347.0,VILA TALARICO,"RUA BENTO QUIRINO, 467, São Paulo",Da 151ª à 152ª; Da 348ª à 349ª; 357ª; 362ª; 368ª; 378ª; 380ª; 386ª; 391ª; 393ª; 395ª; 402ª; 415ª; 428ª; 450ª; 453ª;,VILA MATILDE,6558.0,498.0,251.0,726.0,400.0
-46.751308,-23.54455,1365.0,EMEI. JAGUARÉ,374.0,JAGUARE,"AVENIDA PRESIDENTE ALTINO, S/N (EM FRENTE AO NÚMERO 1270), São Paulo",533ª; 610ª; 628ª; 639ª; 646ª;,RIO PEQUENO,3056.0,142.0,38.0,177.0,39.0
-46.57471500000001,-23.544506,1554.0,EE. VISCONDE DE CONGONHAS DO CAMPO,253.0,VILA GOMES CARDIM,"RUA TUIUTI, 2151, São Paulo",516ª; 534ª; 557ª; 582ª; 615ª; 628ª; 641ª;,TATUAPÉ,4073.0,107.0,60.0,168.0,62.0
-46.409481,-23.544451,2399.0,EMEF. 25 DE JANEIRO,353.0,GUAIANAZES,"RUA CARANAIBA,  58, São Paulo",Da 63ª à 69ª; 936ª;,GUAIANASES,1398.0,524.0,65.0,107.0,334.0
-46.48494,-23.544435,3782.0,EE OSWALDO ARANHA BANDEIRA DE MELLO,347.0,ARTUR ALVIM,"AVENIDA PADRE SENA FREITAS, 196, São Paulo",320ª; 342ª; 360ª; 377ª; 382ª; 394ª; 405ª; 413ª; 440ª; 444ª; 458ª;,VILA MATILDE,4335.0,525.0,109.0,303.0,205.0
-46.549351,-23.544161,8354.0,COLÉGIO MARY WARD,253.0,CHACARA CALIFORNIA,"RUA GONÇALO NUNES, 310, 366, São Paulo",Da 74ª à 79ª; Da 264ª à 270ª; Da 302ª à 307ª; 400ª; 403ª; 415ª; 566ª;,TATUAPÉ,5939.0,499.0,289.0,1063.0,338.0
-46.741608,-23.544153,2424.0,EE. PROF. JOÃO CRUZ COSTA,374.0,JAGUARE,"AV. JOSÉ MARIA DA SILVA, 10, São Paulo",343ª; 390ª; 411ª; 439ª; 462ª; 483ª; 516ª; 557ª;,RIO PEQUENO,3601.0,398.0,74.0,182.0,71.0
-46.697094,-23.544085,4421.0,COLÉGIO HUGO SARMENTO,251.0,VILA MADALENA,"RUA DOM ROSALVO, 131, São Paulo",Da 180ª à 184ª; Da 213ª à 217ª; 239ª; 301ª;,PINHEIROS,2525.0,359.0,127.0,1185.0,201.0
-46.39127,-23.54405,3419.0,EMEF.  DIAS GOMES,353.0,VILA YOLANDA,"RUA ALESSIO PRATI,  42, São Paulo",833ª; 835ª; 844ª; 850ª; 859ª; 866ª; 870ª; 877ª; 910ª; 939ª; 972ª;,GUAIANASES,9655.0,1242.0,56.0,97.0,263.0
-46.508034,-23.543964000000006,5107.0,EMEF. HUMBERTO CAMPOS,347.0,JARDIM HERCILIA,"AVENIDA PROFESSOR XAVIER DE LIMA, 644, São Paulo",Da 182ª à 194ª.,VILA MATILDE,2444.0,556.0,145.0,620.0,226.0
-46.524319,-23.543871,1341.0,ESCOLA SAINT GERMAIN,347.0,VILA EUTHALIA,"RUA MOACIR ALVARO, 139, São Paulo",385ª; 407ª; 420ª; 438ª; 443ª;,VILA MATILDE,2093.0,142.0,101.0,116.0,73.0
-46.712494,-23.543845,1512.0,EMEI. PROFESSORA NEYDE GUZZI DE CHIACCHIO,250.0,LAPA DE BAIXO,"LARGO DA LAPA, S/N, São Paulo",352ª; 368ª; 389ª; 403ª;,LAPA,1512.0,130.0,93.0,218.0,48.0
-46.451912,-23.543688,5194.0,EE. ÁLVARES DE AZEVEDO,248.0,ITAQUERA,"RUA IGNÁCIO ALVES DE MATTOS, 281, São Paulo",Da 19ª à 30ª; 578ª; 822ª;,ITAQUERA,1694.0,667.0,245.0,502.0,366.0
-46.402607,-23.543642,5884.0,EE. JOAQUIM EUGENIO LIMA NETO,353.0,LAGEADO,"RUA CHAPADA  DIAMANTINA,  521, São Paulo",Da 337ª à 341ª; Da 365ª à 366ª; 398ª; Da 424ª à 425ª; 485ª; 515ª; 537ª; 561ª; 588ª; 664ª; 924ª;,GUAIANASES,7947.0,1838.0,130.0,238.0,727.0
-46.515175,-23.54348,3008.0,EE DR. JOSÉ PEREIRA DE QUEIROZ,347.0,VILA NOVA SAVOIA,"RUA PARANHOS, 264, São Paulo",Da 207ª à 213ª; 219ª;,VILA MATILDE,1689.0,282.0,138.0,342.0,156.0
-46.52133900000001,-23.543413,5811.0,EE JOSÉ TALARICO,347.0,VILA TALARICO,"AVENIDA WALDEMAR CARLOS PEREIRA, 452, São Paulo",Da 136ª à 150ª.,VILA MATILDE,2145.0,546.0,398.0,596.0,235.0
-46.481083,-23.543167,7880.0,EE. PROF. ORESTES ROSOLIA,417.0,CONJUNTO HABITACIONAL PADRE MANOEL DA NOBREGA,"RUA PADRE JERÔNIMO MACHADO, 200, São Paulo",Da 81ª à 100ª.,PARQUE DO CARMO,1810.0,989.0,304.0,712.0,357.0
-46.654407,-23.543093,3371.0,COLÉGIO FACULDADE CLARETIANO,2.0,SANTA CECILIA,"RUA MARTIM FRANCISCO, 736, São Paulo",384ª; 392ª; 399ª; 407ª; 418ª; 424ª; 427ª; 436ª; 448ª; 489ª; 507ª;,PERDIZES,4731.0,310.0,114.0,601.0,153.0
-46.52319,-23.54307,1545.0,CEI ANNA FLORÊNCIO ROMÃO,347.0,VILA EUTHALIA,"RUA VISCONDE DO URUGUAI, 380, São Paulo",298ª; 310ª; 317ª; 329ª;,VILA MATILDE,1254.0,145.0,127.0,163.0,80.0
-46.569538,-23.542971,6861.0,COLÉGIO AGOSTINIANO  MENDEL,253.0,VILA GOMES CARDIM,"RUA SERRA DE JAPI, 445, São Paulo",Da 119ª à 131ª; 426ª; 547ª; 568ª; 584ª; 612ª;,TATUAPÉ,4362.0,334.0,233.0,1102.0,324.0
-46.715981,-23.542601,4335.0,EE. EMILIANO AUGUSTO CAVALCANTI DE ALBUQUERQUE E MELO,251.0,ALTO DE PINHEIROS,"AVENIDA DIÓGENES RIBEIRO DE LIMA, 2001, São Paulo",Da 169ª à 179ª.,PINHEIROS,1914.0,269.0,139.0,1017.0,163.0
-46.748604,-23.542595,5575.0,EE. PROFA. MARIA EUGÊNIA MARTINS,374.0,JAGUARE,"RUA ALARICO FRANCO CAIUBI, 719, São Paulo",Da 32ª à 45ª; Da 565ª à 566ª;,RIO PEQUENO,1670.0,764.0,245.0,613.0,163.0
-46.436806,-23.542586,7172.0,EMEF  BRIGADEIRO HAROLDO VELOSO,248.0,JARDIM REDIL,"RUA MARCELINO DA SILVA, 50, São Paulo",Da 31ª à 47ª; 821ª;,ITAQUERA,1484.0,766.0,395.0,577.0,506.0
-46.605728000000006,-23.542151,4175.0,EE. DOMINGOS FAUSTINO SARMIENTO,3.0,BRAS,"RUA VINTE E UM DE ABRIL, 970, São Paulo",Da 141ª à 151ª; 211ª;,SANTA IFIGÊNIA,1817.0,391.0,123.0,409.0,312.0
-46.531117,-23.54207,5686.0,EE INFANTE DOM HENRIQUE,347.0,VILA MATILDE,"RUA TEODORO MASCARENHAS, 133, São Paulo",Da 57ª à 66ª; 218ª; 229ª; 238ª; 313ª; 412ª;,VILA MATILDE,2025.0,518.0,293.0,677.0,275.0
-46.758732,-23.54196,3743.0,EE. ARCHITICLINO SANTOS,374.0,PARQUE CONTINENTAL,"RUA MAESTRO ÍTALO IZZO, 110, São Paulo",351ª; 366ª; 392ª; 407ª; 424ª; 440ª; 458ª; 473ª; 489ª; 512ª; 528ª; 541ª; 624ª;,RIO PEQUENO,6005.0,353.0,111.0,500.0,149.0
-46.412788,-23.541929,4776.0,EMEF. PROFº JOÃO DE LIMA PAIVA,353.0,VILA MINERVA,"RUA GETULINA,  278, São Paulo",Da 82ª à 95ª.,GUAIANASES,1239.0,1159.0,100.0,231.0,680.0
-46.666489,-23.541642,5932.0,ESCOLA ESTADUAL PROFESSOR MAURO DE OLIVEIRA,2.0,VILA ANGLO BRASILEIRA,"RUA PEDRO SOARES DE ALMEIDA, 134, São Paulo",Da 243ª à 259ª; 358ª;,PERDIZES,4625.0,511.0,186.0,1197.0,221.0
-46.448479,-23.541642,3352.0,EE. NABIHA ABDALLA CHOHFI,248.0,JARDIM AURORA (ZONA LESTE),"RUA RAIMUNDO GONÇALVES FERREIRA, 466, São Paulo",789ª; 806ª; 809ª; 816ª; 825ª; 843ª; 848ª; 856ª; 865ª; 869ª; 875ª; 878ª; 882ª;,ITAQUERA,10961.0,730.0,77.0,252.0,157.0
-46.562019,-23.541504,1655.0,EMEI QUINTINO BOCAIÚVA,253.0,CHACARA CALIFORNIA,"RUA MONTE SERRAT, 468, São Paulo",515ª; 531ª; 550ª; 572ª; 591ª; 621ª; 639ª;,TATUAPÉ,4019.0,100.0,64.0,250.0,91.0
-46.65129500000001,-23.5415,2062.0,ESCOLA ESTADUAL ARTHUR GUIMARÃES,2.0,SANTA CECILIA,"RUA JAGUARIBE, 354, São Paulo",362ª; 376ª; 393ª; 404ª; 447ª; 487ª; 521ª;,PERDIZES,2990.0,192.0,76.0,322.0,100.0
-46.501732,-23.541349,4286.0,EE PROF. JAMIL PEDRO SAWAYA,347.0,CIDADE PATRIARCA,"RUA PALMEIRINA, 189, São Paulo",Da 121ª à 131ª.,VILA MATILDE,1386.0,494.0,134.0,454.0,236.0
-46.559154,-23.541348,4722.0,EE. PROF. PAULO NOVAES DE CARVALHO,253.0,VILA GOMES CARDIM,"RUA FRANCISCO MARENGO, 475, São Paulo",Da 146ª à 157ª; 597ª;,TATUAPÉ,2415.0,236.0,141.0,676.0,202.0
-46.546551,-23.54105,2186.0,EE. PROF. ALVINO BITTENCOURT,253.0,CHACARA CALIFORNIA,"RUA FRANCISCO MACHADO DE CAMPOS, 294, São Paulo",476ª; 495ª; 517ª; 532ª; 565ª; 588ª; 603ª; 620ª; 642ª;,TATUAPÉ,5038.0,172.0,75.0,191.0,107.0
-46.660751,-23.540991,12691.0,COLÉGIO RIO BRANCO,1.0,HIGIENOPOLIS,"AV. HIGIENÓPOLIS, 996, São Paulo",Da 181ª à 209ª; 364ª; 434ª; 445ª; 450ª;,BELA VISTA,7348.0,705.0,333.0,3827.0,533.0
-46.660747,-23.540833,6682.0,COLÉGIO NOSSA SENHORA DO SION,2.0,HIGIENOPOLIS,"AVENIDA HIGIENÓPOLIS, 983, São Paulo",375ª; 387ª; 395ª; 400ª; 405ª; 414ª; 421ª; 437ª; 446ª; 461ª; 464ª; 468ª; 471ª; 475ª; Da 478ª à 479ª; 482ª; 485ª; 503ª;,PERDIZES,8446.0,503.0,210.0,1819.0,300.0
-46.59996,-23.540819,7862.0,COLÉGIO PRESBITERIANO DO BRÁS,4.0,BELENZINHO,"RUA SÃO LEOPOLDO, 326, São Paulo",Da 256ª à 276ª; 307ª;,MOÓCA,5893.0,645.0,225.0,918.0,563.0
-46.673012,-23.540698000000006,6696.0,COLÉGIO SANTA MARCELINA,2.0,PERDIZES,"RUA DR. ALBERTO TORRES, S/N, PORTÃO 1, São Paulo",383ª; 388ª; 391ª; Da 396ª à 397ª; 401ª; 406ª; 413ª; 417ª; 420ª; 422ª; 431ª; 444ª; 457ª; 463ª; 465ª; 469ª; 473ª; 476ª; 480ª;,PERDIZES,8592.0,543.0,231.0,1647.0,322.0
