aptos_por_local,bairro,endereco,lat,local_de_votacao,long,secoes_eleitorais,zona_eleitoral_nome,zona_eleitoral_nro
2873,CIDADE TIRADENTES,"RUA RENE DE TOLEDO, 700, São Paulo",-23.58507,EMEF. MAURÍCIO GOULART,-46.402473,319ª; 336ª; 349ª; 367ª; 377ª; 390ª; 401ª; 413ª; 431ª;,CIDADE TIRADENTES,404
2677,COHAB CASTRO ALVES,"RUA SARA KUBITSHECK, 186, São Paulo",-23.584441,EMEF. ANTÔNIO PEREIRA IGNÁCIO,-46.395264,Da 184ª à 189ª; 365ª;,CIDADE TIRADENTES,404
3579,RECANTO VERDE DO SOL,"RUA PEDRO RAMAZZANI, 6, São Paulo",-23.605835,EE. RECANTO VERDE DO SOL,-46.410027,318ª; 341ª; 357ª; 361ª; 380ª; 387ª; 397ª; 406ª; 418ª; 429ª; 439ª; 446ª; 456ª;,CIDADE TIRADENTES,404
5273,COHAB BARRO BRANCO II,"RUA SALVADOR VIGANO, 100, São Paulo",-23.579406,EMEF. PROF. MAILSON DELANE,-46.382561,Da 108ª à 112ª; 292ª; 306ª; 328ª; 344ª; 350ª; 352ª; 393ª; 405ª; 415ª; 425ª; 437ª; 447ª; 458ª;,CIDADE TIRADENTES,404
5832,JARDIM HELENA,"RUA NOSSA SENHORA DE GUADALUPE, 212, São Paulo",-23.53956,EMEF. ARTUR NEIVA,-46.428268,Da 128ª à 136ª; 194ª; 199ª; 211ª; 217ª; 247ª; 255ª; 262ª; 268ª;,CONJUNTO JOSÉ BONIFÁCIO,405
4940,COHAB JOSÉ BONIFÁCIO,"RUA PAISAGEM NOTURNA, 353, São Paulo",-23.553721,EE. YERVANT KISSAJIKIAN,-46.437939,Da 98ª à 108ª; 210ª;,CONJUNTO JOSÉ BONIFÁCIO,405
7096,JARDIM SÃO PEDRO,"RUA SILVIANOPOLIS, 20, São Paulo",-23.5474,EE. PROF. FRANCISCO DE ASSIS PIRES CORRÊA,-46.42675,Da 20ª à 37ª; 276ª;,CONJUNTO JOSÉ BONIFÁCIO,405
1336,JARDIM CIBELE,"RUA TOMOISHI SHIMIZU, 758, São Paulo",-23.576117,EE. JOÃO CASTELANO,-46.43697,191ª; 213ª; 229ª; 241ª;,CONJUNTO JOSÉ BONIFÁCIO,405
1401,COHAB JOSÉ BONIFÁCIO,"RUA VIRGÍNIA FERNI, 400, São Paulo",-23.547154,ETEC DE ITAQUERA,-46.438896,228ª; 235ª; 244ª; 253ª; 260ª; 271ª;,CONJUNTO JOSÉ BONIFÁCIO,405
7829,CIDADE FIM DE SEMANA,"AV. FIM DE SEMANA, 527, São Paulo",-23.658474,EMEF. PROCÓPIO FERREIRA,-46.746845,Da 146ª à 163ª; 231ª; 262ª; 287ª; 295ª;,JARDIM SÃO LUÍS,408
3002,SUPER QUADRA MORUMBI,"AV. MARECHAL JUAREZ TÁVORA, 257, São Paulo",-23.61499,EE. MARY MORAES,-46.745621,234ª; 240ª; 274ª; 286ª; 296ª; 306ª; 321ª; 330ª;,JARDIM SÃO LUÍS,408
3498,JD STO ANTONIO,"RUA AFONSO VIDAL, 600, São Paulo",-23.639877,EE. LUÍS GONZAGA TRAVASSOS DA ROSA,-46.7323,Da 178ª à 185ª; 263ª; 290ª;,JARDIM SÃO LUÍS,408
1416,JARDIM CAPELINHA,"RUA ANTÔNIO BAUSCHERT, 66, São Paulo",-23.65476,EMEI. MÁRIO SETTE,-46.754768,316ª; 326ª; 341ª; 360ª; 372ª; 384ª;,JARDIM SÃO LUÍS,408
6037,JARDIM SAO LUIS (ZONA OESTE),"RUA ANTÔNIO RAMOS ROSA, 100, São Paulo",-23.661062,EE. REVERENDO JACQUES ORLANDO CAMINHA DÁVILA,-46.748322,Da 1ª à 15ª; 280ª;,JARDIM SÃO LUÍS,408
7007,VILA DAS BELEZAS,"RUA ARTHUR BLISS, 465, São Paulo",-23.649282,EE. PROF. RENATO BRAGA,-46.740411,Da 128ª à 145ª; 268ª;,JARDIM SÃO LUÍS,408
6952,VILA PREL,"RUA BALDOMERO CARQUEJA, 278, São Paulo",-23.6469,EMEF. CEL. LUÍS TENÓRIO DE BRITO,-46.75143,Da 112ª à 127ª; Da 229ª à 230ª; 245ª;,JARDIM SÃO LUÍS,408
2988,VILA ANDRADE,"RUA DOS CATARINENSES, 200, São Paulo",-23.63249,EMEF. FRANCISCO REBÔLO,-46.74118,314ª; 324ª; 335ª; 346ª; 350ª; 354ª; 358ª; 366ª; 370ª; 377ª; 382ª; 391ª;,JARDIM SÃO LUÍS,408
5246,PARAISOPOLIS,"RUA DR. JOSÉ AUGUSTO DE SOUZA E SILVA, S/N, São Paulo",-23.620581,EMEF. CÉU PARAISÓPOLIS,-46.72963,315ª; 323ª; 328ª; 333ª; 337ª; 343ª; 345ª; 348ª; Da 351ª à 352ª; 357ª; 359ª; 364ª; 368ª; 371ª; 376ª; 378ª; 383ª; Da 388ª à 389ª; 393ª;,JARDIM SÃO LUÍS,408
12182,PARQUE BAIRRO MORUMBI,"RUA DR. JOSÉ CARLOS DE TOLEDO PIZA, S/N, São Paulo",-23.62153,EE. MARIA ZILDA GAMBA NATEL,-46.73135,Da 226ª à 228ª; 236ª; Da 246ª à 247ª; 253ª; 257ª; 266ª; 276ª; 282ª; 291ª; Da 298ª à 299ª; 307ª; 310ª;,JARDIM SÃO LUÍS,408
12182,PARQUE BAIRRO MORUMBI,"RUA DR. JOSÉ CARLOS DE TOLEDO PIZA, SN, São Paulo",-23.62153,EE. PROFA. ETELVINA DE GÓES MARCUCCI,-46.73135,Da 164ª à 177ª; 264ª; 277ª; 283ª; 294ª;,JARDIM SÃO LUÍS,408
3864,JARDIM SAO LUIS (ZONA OESTE),"RUA FREI LUÍS BELTRÃO, 5, São Paulo",-23.658842,EMEF. PROF. AÍRTON ARANTES RIBEIRO,-46.745956,301ª; 303ª; 308ª; 319ª; 322ª; 325ª; 332ª; 339ª; 344ª; 353ª; 361ª; 367ª; 373ª; 379ª; 385ª;,JARDIM SÃO LUÍS,408
7302,JARDIM SAO LUIS (ZONA OESTE),"RUA GERALDO FRAGA DE OLIVEIRA, 324, São Paulo",-23.65317,EE. PROF. LUIZ GONZAGA PINTO E SILVA,-46.73756,Da 36ª à 55ª.,JARDIM SÃO LUÍS,408
5530,JARDIM CASA BLANCA,"RUA GREGÓRIO ALLEGRI, 101, São Paulo",-23.651836,EE. PROF. CARAM APPARECIDO GONÇALVES,-46.744244,Da 192ª à 208ª.,JARDIM SÃO LUÍS,408
3719,JARDIM SAO LUIS (ZONA OESTE),"RUA HIPÓLITO CORDEIRO, S/N, São Paulo",-23.65114,EE. MARECHAL EURICO GASPAR DUTRA,-46.734779,Da 90ª à 97ª; 261ª; 285ª;,JARDIM SÃO LUÍS,408
3257,JARDIM DUPRAT,"RUA HOLDA BOTTO MALANCONI, 431, São Paulo",-23.657009,EMEF. PROF. LORENÇO MANOEL SPARAPAN,-46.753151,233ª; 244ª; 249ª; 255ª; 259ª; 271ª; 278ª; 289ª; 300ª;,JARDIM SÃO LUÍS,408
5990,VILA DAS BELEZAS,"RUA JOÃO DAMASCENO, 85, São Paulo",-23.646542,EMEF. CÉU CASA BLANCA,-46.744202,237ª; 239ª; 250ª; 256ª; 269ª; 279ª; 284ª; 292ª; 311ª; 320ª;,JARDIM SÃO LUÍS,408
5990,VILA DAS BELEZAS,"RUA JOÃO DAMASCENO, 85, São Paulo",-23.646542,EMEI. CÉU CASA BLANCA,-46.744202,327ª; 334ª; 340ª; 347ª; 356ª; 365ª; 375ª; 386ª;,JARDIM SÃO LUÍS,408
5990,VILA DAS BELEZAS,"RUA JOÃO DAMASCENO, 85, São Paulo",-23.646542,CEI CÉU CASABLANCA,-46.744202,265ª; 305ª; 390ª;,JARDIM SÃO LUÍS,408
7854,JARDIM DAS PALMAS,"RUA JOSÉ MARIA PINTO ZILLI, 696, São Paulo",-23.621599,EE. PROFA. NEYDE APPARECIDA SOLLITTO,-46.745216,Da 16ª à 35ª; 267ª;,JARDIM SÃO LUÍS,408
5492,VILA DAS BELEZAS,"RUA JOSEFINA MORETTI, 90, São Paulo",-23.644121,EE. DR. ALBERTO BADRA,-46.740303,Da 98ª à 111ª.,JARDIM SÃO LUÍS,408
7139,JARDIM MIRANTE,"RUA LUIZ GRASSMANN, 216, São Paulo",-23.64538,EE. DONA ZULMIRA CAVALHEIRO FAUSTINO,-46.73262,Da 72ª à 89ª; 270ª;,JARDIM SÃO LUÍS,408
5159,JARDIM IBIRAPUERA,"RUA MOURISCA, 16, São Paulo",-23.658531,EMEF. GENERAL DE GAULLE,-46.732212,Da 222ª à 225ª; 242ª; 251ª; 258ª; 275ª; 293ª; 313ª; 329ª; 342ª; 355ª; 369ª; 381ª; 392ª;,JARDIM SÃO LUÍS,408
6760,VILA ANDRADE,"RUA NELSON GAMA DE OLIVEIRA, 1244, São Paulo",-23.62952,COLÉGIO PENTÁGONO,-46.74089,Da 209ª à 221ª; 232ª; 235ª; 241ª; 252ª; 260ª; 272ª;,JARDIM SÃO LUÍS,408
931,JARDIM SAO JOAO,"RUA PAULO LEMORE, S/N, São Paulo",-23.65869,EE. PROFA. MARILSA GARBOSSA FRANCISCO,-46.740761,317ª; 338ª; 362ª; 380ª;,JARDIM SÃO LUÍS,408
938,VILA NOVA DAS BELEZAS,"RUA PIEMONTE DA BORBOREMA, 75, São Paulo",-23.641035,EE. REPÚBLICA DO PANAMÁ,-46.746319,302ª; 304ª; 309ª; 336ª; 363ª; 387ª;,JARDIM SÃO LUÍS,408
9032,JARDIM SAO JOAO,"RUA PIETRO CASELLA , S/N, São Paulo",-23.66069,EE. VILA SÃO LUÍS - ATUAL EE. PROFA. SOLANGE APARECIDA LANDEIRO AGUIAR,-46.737041,238ª; 254ª; 288ª; 312ª; 331ª; 349ª; 374ª;,JARDIM SÃO LUÍS,408
3414,JARDIM SAO JANUARIO,"RUA ROGÉRIO DE PAULA BRITO, 100, São Paulo",-23.650606,EMEF. DEPUTADO CYRO ALBUQUERQUE,-46.757919,Da 186ª à 191ª; 248ª; 281ª; 318ª;,JARDIM SÃO LUÍS,408
3857,VILA LIVIERO,"AV. CARLOS LIVIERO, 600, São Paulo",-23.64509,EM. PROF. LEÃO MACHADO,-46.593231,Da 138ª à 146ª; 290ª;,CURSINO,413
5405,VILA DAS MERCES,"AV. NOSSA SENHORA DAS MERCÊS, 1000, São Paulo",-23.6262,EE. PROF. RAUL CARDOSO DE ALMEIDA,-46.606758,Da 67ª à 80ª.,CURSINO,413
4219,JARDIM VERGUEIRO,"AV. PADRE ARLINDO VIEIRA, 3443, São Paulo",-23.646788,EEPG. PROFA. JÚLIA COLLAÇO FRANÇA,-46.610146,Da 105ª à 115ª.,CURSINO,413
4360,JARDIM MARIA ESTELA,"PRAÇA WADIH SAFADY, 10, São Paulo",-23.63802,EM. JOAQUIM NABUCO,-46.598621,Da 81ª à 91ª; 345ª;,CURSINO,413
4448,AGUA FUNDA,"RUA ABEYLARD QUEIROS, 195, São Paulo",-23.630888,EE. PROFA. MARTHA FIGUEIRA NETTO DA SILVA,-46.625915,Da 236ª à 247ª.,CURSINO,413
2493,JARDIM SANTA CRUZ,"RUA AMADEU GIUSTI, 52, São Paulo",-23.639999,EE. PROFA. TERUKO UEDA YAMAGUTI,-46.59729,298ª; 304ª; 313ª; 322ª; 333ª; 340ª; 358ª; 364ª; 368ª; 374ª; 377ª;,CURSINO,413
3578,PARQUE BRISTOL,"RUA ARTUR PRIMAVESI, S/N, São Paulo",-23.64296,CEU. PARQUE BRISTOL,-46.608212,Da 299ª à 300ª; 302ª; 318ª; 326ª; 331ª; 335ª; 338ª; 342ª; 357ª; 363ª; 366ª; 369ª; 373ª; 376ª; 379ª;,CURSINO,413
3330,JARDIM CELESTE,"RUA ATÍLIO SELVA, 16, São Paulo",-23.657385,EMEF. PROF. ROBERTO PLÍNIO COLACIOPPO,-46.614124,Da 233ª à 235ª; 284ª; 305ª; 316ª; 327ª; 337ª; 355ª; 359ª; 375ª;,CURSINO,413
4131,JARDIM SANTA EMILIA,"RUA CANTIGA INGÊNUA, 64, São Paulo",-23.647108,EMEF. JOSÉ DO PATROCÍNIO,-46.598541,Da 206ª à 212ª; 273ª; 301ª; 325ª; 341ª; 352ª;,CURSINO,413
2338,SAUDE,"RUA DO BOQUEIRÃO, 107, São Paulo",-23.620848,EMEI. CARLOS EDUARDO DE CAMARGO ARANHA,-46.618351,Da 204ª à 205ª; 283ª; 307ª; 321ª; 330ª;,CURSINO,413
5247,JARDIM CLIMAX,"RUA DR. LAFAIETTE DE SOUSA CAMARGO, 72, São Paulo",-23.638502,EMEF. OLAVO FONTOURA,-46.606266,Da 216ª à 225ª; 276ª; 285ª; 294ª; 309ª; 354ª;,CURSINO,413
8103,V STO ESTEFANO,"RUA DR. NESTOR ALBERTO DE MACEDO, 117, São Paulo",-23.625812,EE. JÚLIO RIBEIRO,-46.62011,Da 13ª à 34ª.,CURSINO,413
4831,JARDIM DA SAUDE,"RUA FILIPE CARDOSO, 554, São Paulo",-23.617022,EE. DEPUTADO RUBENS DO AMARAL,-46.616997,Da 1ª à 12ª.,CURSINO,413
7252,V AGUA FUNDA,"RUA FRANCISCO HURTADO, 303, São Paulo",-23.632074,EE. VALENTIM GENTIL,-46.620201,Da 248ª à 269ª.,CURSINO,413
914,VILA SANTA TERESA,"RUA GASTÃO FORMENTI, 70, São Paulo",-23.647961,EE. HENRIQUE DE SOUZA FILHO,-46.5942,303ª; 323ª; 362ª; 372ª;,CURSINO,413
4302,SAUDE,"RUA ITALVA, 266, São Paulo",-23.625408,EM. PROF. SYLVIA MARTIN PIRES,-46.604748,Da 147ª à 160ª; 348ª;,CURSINO,413
1921,AGUA FUNDA,"RUA JACAPÉ, 148, São Paulo",-23.635981,CEI VEREADOR FRANCISCO PEREZ,-46.628422,280ª; 312ª; 329ª; 336ª; 343ª; 356ª;,CURSINO,413
5014,VILA BRASILINA,"RUA JEAN DE LA HUERTA, 36, São Paulo",-23.62113,EM. MARECHAL EURICO GASPAR DUTRA,-46.614441,Da 126ª à 137ª; 287ª; 347ª; 367ª;,CURSINO,413
4071,VILA CARAGUATA,"RUA JOÃO JOSÉ DA SILVA, 422, São Paulo",-23.64856,EM. CASSIANO RICARDO,-46.604309,Da 177ª à 182ª; 289ª; 296ª; 315ª; 328ª; 349ª;,CURSINO,413
4469,JARDIM BOTUCATU,"RUA JÚLIO FELIPE GUEDES, 138, São Paulo",-23.633913,CENTRO EDUCACIONAL SESI-402,-46.606533,Da 116ª à 125ª; 346ª; 360ª;,CURSINO,413
6957,VILA MORAES,"RUA MARQUÊS DE LAGES, 2002, São Paulo",-23.625139,COLÉGIO REGINA MUNDI,-46.601978,Da 49ª à 66ª; 277ª; 344ª;,CURSINO,413
4492,VILA BRASILINA,"RUA MARQUÊS DE LAGES, 219, São Paulo",-23.628122,EE. PROF. CARLOS PASQUALE,-46.616215,Da 226ª à 232ª; 271ª; 279ª; 291ª; 306ª; 317ª;,CURSINO,413
4269,JARDIM SAO SAVERIO,"RUA MEMORIAL DE AIRES, 478, São Paulo",-23.653885,EE. DR. ÁLVARO DE SOUZA LIMA,-46.607681,Da 183ª à 191ª; 278ª; 286ª; 350ª; 365ª; 371ª; 378ª;,CURSINO,413
6516,VILA DAS MERCES,"RUA NOSSA SENHORA DAS MERCÊS, 1233, São Paulo",-23.62834,COLÉGIO VERUSKA,-46.60577,Da 192ª à 200ª; 275ª; 281ª; 293ª; 297ª; 308ª; 314ª; 319ª; 324ª;,CURSINO,413
5908,JARDIM SANTA CRUZ,"RUA PADRE ARNALDO DANTE, 144, São Paulo",-23.640249,EE. DR. JOSÉ MARIA WHITAKER,-46.596352,Da 92ª à 104ª; 274ª; 282ª;,CURSINO,413
6133,VILA MORAES,"RUA SIMÃO LOPES, 925, São Paulo",-23.63324,EE. PROF. CALIXTO DE SOUZA ARANHA,-46.613178,Da 35ª à 48ª; 270ª; 292ª;,CURSINO,413
2371,VILA VERA,"RUA TAQUARICHIM, 22, São Paulo",-23.882532,EE. ARTUR SABÓIA,-46.643085,Da 201ª à 203ª; 310ª; 334ª; 339ª; 351ª;,CURSINO,413
5823,JARDIM HELIAN,"AV. ADRIANO BERTOZZI, 1195, São Paulo",-23.57453,EE. JOSÉ DE OLIVEIRA ORLANDI,-46.457359,Da 32ª à 43ª; 251ª; 274ª; 287ª;,PARQUE DO CARMO,417
4672,JARDIM NOSSA SENHORA DO CARMO,"AV. AFONSO DE SAMPAIO E SOUSA, 2051, São Paulo",-23.562653,EMEF. PROF. AURÉLIO ARROBAS MARTINS,-46.466133,Da 169ª à 176ª; 237ª; 239ª; 245ª; 255ª;,PARQUE DO CARMO,417
2656,PARQUE SAVOI CITY,"AV. ALZIRO ZARUR, 550, São Paulo",-23.56554,EE. A HEBRÁICA,-46.483318,Da 199ª à 202ª; 241ª; 248ª; 253ª;,PARQUE DO CARMO,417
6993,CIDADE LIDER,"AV. DOUTOR FRANCISCO MUNHOZ FILHO, 431, São Paulo",-23.555275,EMEF. DANYLO JOSÉ FERNANDES,-46.465778,Da 220ª à 236ª; 249ª;,PARQUE DO CARMO,417
4276,JARDIM NOSSA SENHORA DO CARMO,"AV. FRANCISCO TRANCHESI, 520, São Paulo",-23.563724,EE. PROFA. KIMAKO KAMADA KINOSHITA,-46.461067,Da 203ª à 209ª; 242ª; 246ª; 252ª; 258ª; 283ª;,PARQUE DO CARMO,417
5439,CIDADE LIDER,"AV. ITAQUERA, 5912, São Paulo",-23.553053,EE. PROFA. LUZIA DE QUEIRÓZ E OLIVEIRA,-46.471668,Da 210ª à 219ª; 238ª; 244ª; 256ª; 263ª; 293ª;,PARQUE DO CARMO,417
4891,CIDADE LIDER,"AV. LÍDER, 2168, São Paulo",-23.55718,EE. PROF. ASCÂNIO DE AZEVEDO CASTILHO,-46.47406,Da 141ª à 152ª.,PARQUE DO CARMO,417
9047,CONJUNTO HABITACIONAL PADRE JOSE DE ANCHIETA,"AV. SYLVIO TORRES, 290, São Paulo",-23.552696,EE. PROF. AMADOR ARRUDA MENDES,-46.486393,Da 101ª à 123ª.,PARQUE DO CARMO,417
4700,CONJUNTO HABITACIONAL PADRE JOSE DE ANCHIETA,"AV. WALDEMAR TIETZ, 1477, São Paulo",-23.550921,EE. ENG. OCTÁVIO MARCONDES FERRAZ,-46.481789,Da 192ª à 198ª; 247ª; 254ª; 259ª; 264ª; 269ª;,PARQUE DO CARMO,417
5074,CONJUNTO HABITACIONAL PADRE JOSE DE ANCHIETA,"AV. WALDEMAR TIETZ, 850, São Paulo",-23.549959,EE. PROF. OCTACÍLIO DE CARVALHO LOPES,-46.486298,Da 61ª à 73ª; 291ª; 298ª;,PARQUE DO CARMO,417
2698,CONJUNTO HABITACIONAL PADRE JOSE DE ANCHIETA,"AV. WALDEMAR TIETZ, 950, São Paulo",-23.54957,EMEI PEDRO BRASIL BANDECCHI,-46.48587,Da 74ª à 80ª.,PARQUE DO CARMO,417
1784,LAUZANE PAULISTA,"AVENIDA BASILEIA, 80, São Paulo",-23.47727,EMEI. PROFº ÊNIO CORREA,-46.646801,Da 218ª à 222ª.,LAUZANE PAULISTA,422
7072,CONJUNTO HABITACIONAL PADRE MANOEL DA NOBREGA,"RUA ANDREA FELICIANI, 501, São Paulo",-23.547674,EE. ANTONIO SYLVIO DA CUNHA BUENO,-46.480625,Da 124ª à 140ª; 294ª;,PARQUE DO CARMO,417
1944,JARDIM NOSSA SENHORA DO CARMO,"RUA ARCÁDIA PAULISTANA, 205, São Paulo",-23.565001,EE. MISSIONÁRIO MANOEL DE MELO,-46.469734,260ª; 267ª; 271ª; 276ª; 278ª; 282ª; 290ª;,PARQUE DO CARMO,417
7008,VILA CARMOSINA,"RUA ARRAIAL DA ANTA, 325, São Paulo",-23.557726,EE. PROF. QUINTILIANO JOSÉ SITRANGULO,-46.46191,Da 44ª à 60ª; 289ª; 299ª;,PARQUE DO CARMO,417
2296,VILA ARICANDUVA,"RUA CEL. ALBERT DE ROCHAS D'AIGLUM, 50, São Paulo",-23.568609,EMEF. PROF. JOSÉ QUERINO RIBEIRO,-46.48175,261ª; 266ª; 270ª; 272ª; 277ª; 280ª; 286ª; 295ª; 300ª;,PARQUE DO CARMO,417
1569,CIDADE LIDER,"RUA COSMO JOSÉ DA SILVA, 322, São Paulo",-23.554287,EE. FRANCISCO GLYCÉRIO DE FREITAS,-46.476662,250ª; 257ª; 265ª; 275ª; 281ª; 296ª;,PARQUE DO CARMO,417
1389,VILA CARMOSINA,"RUA FONTOURA XAVIER, 226, São Paulo",-23.55212,EMEI PROFESSORA CECÍLIA SANT'ANNA SOUZA,-46.457668,262ª; 268ª; 273ª; 279ª; 285ª; 292ª; 297ª;,PARQUE DO CARMO,417
3894,JARDIM NOSSA SENHORA DO CARMO,"RUA JOAQUIM MEIRA DE SIQUEIRA, 200, São Paulo",-23.57493,EE. JOZINEIDE PEREIRA GAUDINO,-46.485008,Da 153ª à 161ª; 240ª; 288ª;,PARQUE DO CARMO,417
7880,CONJUNTO HABITACIONAL PADRE MANOEL DA NOBREGA,"RUA PADRE JERÔNIMO MACHADO, 200, São Paulo",-23.543167,EE. PROF. ORESTES ROSOLIA,-46.481083,Da 81ª à 100ª.,PARQUE DO CARMO,417
12065,JARDIM NOSSA SENHORA DO CARMO,"RUA VENÂNCIO LISBOA, 382, São Paulo",-23.567795,EE. CIDADE DE HIROSHIMA,-46.469002,Da 1ª à 31ª.,PARQUE DO CARMO,417
5822,JARDIM CONSÓRCIO,"AVENIDA JOÃO PEIXOTO VIEGAS, 441, São Paulo",-23.671478,EE. CONDE PEREIRA CARNEIRO,-46.67664,Da 6ª à 19ª.,PEDREIRA,418
4322,JARDIM PEDREIRA,"ESTRADA DO ALVARENGA, 179, São Paulo",-23.697901,EE. MANUEL BORBA GATO,-46.671169,Da 107ª à 117ª.,PEDREIRA,418
5079,JARDIM OFÉLIA,"ESTRADA DO ALVARENGA, 2113, São Paulo",-23.69482,EMEF. DEPUTADO JOÃO SUSSUMU HIRATA,-46.655541,Da 69ª à 80ª; 411ª; 423ª;,PEDREIRA,418
9294,BALNEÁRIO SÃO FRANCISCO,"ESTRADA DO ALVARENGA, 3752, São Paulo",-23.703615,EMEF CENTRO EDUCACIONAL UNIFICADO ALVARENGA,-46.644222,Da 324ª à 333ª.,PEDREIRA,418
9294,BALNEÁRIO SÃO FRANCISCO,"ESTRADA DO ALVARENGA, 3752, São Paulo",-23.703615,CEI CENTRO EDUCACIONAL UNIFICADO ALVARENGA,-46.644222,Da 344ª à 346ª; 362ª; 432ª; 438ª; 442ª; 445ª; 449ª;,PEDREIRA,418
9294,BALNEÁRIO SÃO FRANCISCO,"ESTRADA DO ALVARENGA, 3752, São Paulo",-23.703615,EMEI CENTRO EDUCACIONAL UNIFICADO ALVARENGA,-46.644222,Da 334ª à 343ª.,PEDREIRA,418
4041,SETE PRAIAS,"ESTRADA DO ALVARENGA, 5110, São Paulo",-23.714909,EE. LUIZA MARCELINA BRANCA CHAIB,-46.634121,Da 179ª à 189ª.,PEDREIRA,418
265,SETE PRAIAS,"ESTRADA DO ALVARENGA, 5112, São Paulo",-23.714912,EE. PROFª ROSA INÊS BORNIA MOREIRA (SETE PRAIAS),-46.634121,419ª; 422ª; 434ª; 446ª;,PEDREIRA,418
5790,JARDIM UBIRAJARA,"RUA ANTONIO FERNANDES DE OLIVEIRA, 112, São Paulo",-23.687595,EMEF. ANTENOR NASCENTES,-46.672848,Da 94ª à 106ª; 359ª;,PEDREIRA,418
6138,JARDIM NITERÓI,"RUA ARMANDO GONZAGA, 150, São Paulo",-23.682449,EE. ASSIS CHATEAUBRIAND,-46.666699,Da 153ª à 165ª; 353ª; 410ª; 417ª;,PEDREIRA,418
5506,PARQUE PRIMAVERA,"RUA DAS ORQUÍDEAS, 130, São Paulo",-23.694151,EMEF. PROFª ISABEL VIEIRA FERREIRA,-46.648743,Da 43ª à 54ª; 352ª; 365ª;,PEDREIRA,418
6885,VILA CAMPO GRANDE,"RUA DOMINGAS GALLETERI BLOTTA, 31, São Paulo",-23.68395,EE. PROF. EUSÉBIO DE PAULA MARCONDES,-46.675098,Da 250ª à 263ª; 371ª; 377ª; 384ª; 389ª; 457ª;,PEDREIRA,418
5676,BALNEÁRIO SÃO FRANCISCO,"RUA DOS PIAVUNAS, 10-B, São Paulo",-23.70056,EE. PROF. EUGÊNIO ZERBINI,-46.650742,Da 190ª à 203ª; 413ª; 460ª;,PEDREIRA,418
6182,JARDIM SAO CARLOS,"RUA ELÍSIO MENDES GAIA, 101, São Paulo",-23.68318,EE. PROF. DOGIVAL BARROS GOMES (VILA MISSIONÁRIA II),-46.657471,Da 302ª à 314ª; 363ª; 383ª; 412ª; 427ª;,PEDREIRA,418
2893,JARDIM APURÁ,"RUA ADELINA MARIA DE JESUS, 15, São Paulo",-23.682259,EE. PROF. FRANCISCO ALVES MOURÃO,-46.677475,Da 277ª à 282ª; 357ª; 428ª; 433ª; 439ª; 447ª; 458ª;,PEDREIRA,418
519,AMERICANÓPOLIS,"RUA ESTAMPA ESPORTIVA, 55, São Paulo",-23.67618,EMEF. MARIA LUCIA DOS SANTOS,-46.663681,Da 415ª à 416ª; 429ª; 437ª; 440ª; 444ª; 450ª;,PEDREIRA,418
4685,VILA ARRIETE,"RUA FRANCISCO MADERO, 16, São Paulo",-23.68289,EE. PROF. JOAQUIM ADOLFO DE ARAUJO,-46.683312,Da 130ª à 141ª; 414ª;,PEDREIRA,418
2407,JARDIM CONSÓRCIO,"RUA FRANCISCO RAMOS, 132, São Paulo",-23.67157,CIEJA - CENTRO INTEGRADO DE EDUCAÇÃO DE JOVENS E ADULTOS,-46.675812,368ª; 372ª; 392ª; 403ª; 407ª; 424ª;,PEDREIRA,418
6939,VILA MISSIONÁRIA,"RUA FREI FRANCISCO FERREIRA, 128, São Paulo",-23.688801,EE. PROF. DOUTOR LAURO PEREIRA TRAVASSOS,-46.652439,Da 30ª à 42ª; 379ª; 400ª; 402ª; 406ª;,PEDREIRA,418
5926,VILA GUACURI,"RUA GEORGE BENDA, 80, São Paulo",-23.703243,EE. BENTO PEREIRA DA ROCHA,-46.633564,Da 226ª à 239ª; 376ª;,PEDREIRA,418
4794,JARDIM SÃO JORGE,"RUA GEORGE BERNANOS, 311, São Paulo",-23.684395,EE. PROFª JULIA DELLA CASA PAULA,-46.661007,Da 204ª à 214ª; 361ª;,PEDREIRA,418
269,JARDIM SÃO JORGE,"RUA GEORGES BERNANOS, 71, São Paulo",-23.68099,EE. DESEMBARGADOR JOSÉ CAVALCANTI SILVA,-46.66148,Da 420ª à 421ª; 435ª; 443ª; 448ª;,PEDREIRA,418
5674,JARDIM ORLY,"RUA JENNY LIND, 20, São Paulo",-23.685886,EE. PASTOR WALDEMAR RODRIGUES DA SILVA,-46.66497,Da 264ª à 276ª; 366ª; 418ª; 430ª;,PEDREIRA,418
1968,JARDIM SABARÁ,"RUA JOSÉ DA FONSECA NADAES, 400, São Paulo",-23.6873,CEI. PROFª MARIA DO CARMO PAZOS FERNANDES - MADU (CEI PARQUE SABARÁ),-46.684719,373ª; 380ª; 387ª; 393ª; 397ª;,PEDREIRA,418
5615,PARQUE DOROTÉIA,"RUA JOSÉ FLÁVIO PEREIRA, 173, São Paulo",-23.701191,EE. DOUTOR AYRES NETO,-46.643623,Da 166ª à 178ª; 355ª; 456ª;,PEDREIRA,418
2480,PARQUE DOROTÉIA,"RUA MIGUEL FLETA, N. 167, São Paulo",-23.702017,EMEF. PADRE ALDO DA TOFORI,-46.640087,374ª; 385ª; 394ª; 399ª; 404ª; 425ª; 431ª; 441ª; 451ª;,PEDREIRA,418
